ymd,taavg,hmavg,wl,fw,rf
2020-08-24,26.8,77.5,0.51,38.8,0.0
2020-08-25,28.3,75.2,0.46,31.3,0.0
2020-08-26,28.8,71.3,0.62,57.6,0.0
2020-08-27,28.0,78.2,0.5,36.4,10.0
2020-08-28,26.9,86.7,0.45,32.3,13.0
2020-08-29,25.9,90.3,1.17,198.4,23.0
2020-08-30,26.5,84.3,1.55,307.4,0.0
2020-08-31,25.6,79.4,1.2,205.7,0.0
2020-09-01,25.7,72.6,0.85,114.4,0.0
2020-09-02,24.0,92.9,0.98,152.4,17.0
2020-09-03,23.4,77.2,2.89,1056.1,37.0
2020-09-04,22.6,70.7,1.54,304.4,0.0
2020-09-05,20.1,84.3,1.07,173.8,0.0
2020-09-06,20.2,78.1,0.84,110.7,20.0
2020-09-07,18.7,88.1,1.23,218.3,39.0
2020-09-08,22.5,74.5,1.52,294.5,0.0
2020-09-09,20.8,82.2,1.09,180.0,21.0
2020-09-10,21.2,82.2,0.89,124.9,0.0
2020-09-11,21.1,74.9,0.75,85.9,0.0
2020-09-12,19.2,83.5,0.72,77.4,8.0
2020-09-13,20.0,77.4,0.67,65.5,0.0
2020-09-14,19.6,84.4,0.62,56.2,0.0
2020-09-15,21.9,77.2,0.57,46.9,0.0
2020-09-16,20.9,87.9,0.57,46.7,4.0
2020-09-17,20.3,86.0,0.57,46.9,0.0
2020-09-18,19.5,71.9,0.55,44.8,0.0
2020-09-19,17.2,87.6,0.51,38.0,4.0
2020-09-20,16.3,74.8,0.48,33.6,0.0
2020-09-21,15.7,79.8,0.43,27.9,0.0
2020-09-22,17.6,71.0,0.4,24.5,0.0
2020-09-23,18.1,65.0,0.41,26.1,0.0
2020-09-24,19.1,67.3,0.47,32.7,0.0
2020-09-25,17.7,73.8,0.36,21.7,0.0
2020-09-26,16.9,74.6,0.36,20.8,0.0
2020-09-27,17.0,76.1,0.39,24.6,0.0
2020-09-28,16.7,76.1,0.39,24.7,0.0
2020-09-29,16.1,79.8,0.35,20.2,0.0
2020-09-30,17.2,78.6,0.4,25.5,0.0
2020-10-01,18.6,75.3,0.4,24.9,0.0
2020-10-02,19.3,75.4,0.29,15.5,0.0
2020-10-03,17.4,89.5,0.37,22.8,10.0
2020-10-04,17.1,75.2,0.38,23.4,1.0
2020-10-05,11.7,66.1,0.34,19.5,0.0
2020-10-06,11.1,75.5,0.33,18.9,0.0
2020-10-07,14.6,69.1,0.34,19.3,0.0
2020-10-08,14.8,64.1,0.34,19.4,0.0
2020-10-09,14.5,67.7,0.33,18.7,0.0
2020-10-10,15.1,68.8,0.32,18.1,0.0
2020-10-11,15.1,74.7,0.32,17.6,0.0
2020-10-12,15.1,79.3,0.35,20.2,0.0
2020-10-13,10.8,73.8,0.35,20.5,0.0
2020-10-14,10.6,71.8,0.27,13.8,0.0
2020-10-15,9.3,69.4,0.31,17.2,0.0
2020-10-16,9.3,79.1,0.32,17.9,0.0
2020-10-17,10.0,78.4,0.33,18.9,0.0
2020-10-18,9.4,79.2,0.33,18.6,0.0
2020-10-19,10.9,78.0,0.31,17.1,0.0
2020-10-20,11.1,77.0,0.3,16.5,0.0
2020-10-21,11.0,85.3,0.3,16.3,0.0
2020-10-22,12.3,75.5,0.3,16.1,0.0
2020-10-23,7.1,63.0,0.29,15.8,0.0
2020-10-24,5.8,61.0,0.3,16.7,0.0
2020-10-25,8.0,74.5,0.29,15.9,0.0
2020-10-26,9.0,77.3,0.29,15.4,0.0
2020-10-27,9.7,81.1,0.23,11.9,0.0
2020-10-28,11.9,69.5,0.27,14.2,0.0
2020-10-29,7.1,64.1,0.23,11.8,0.0
2020-10-30,8.4,68.7,0.27,14.3,0.0
2020-10-31,10.2,71.0,0.36,21.8,0.0
2020-11-01,11.4,87.8,0.33,18.5,2.0
2020-11-02,10.1,67.2,0.33,19.0,0.0
2020-11-03,5.1,54.0,0.25,12.6,1.0
2020-11-04,1.8,54.3,0.22,11.0,0.0
2020-11-05,5.5,63.0,0.27,14.4,0.0
2020-11-06,11.0,67.8,0.28,14.8,0.0
2020-11-07,12.6,69.3,0.28,14.6,0.0
2020-11-08,8.2,51.5,0.28,14.6,0.0
2020-11-09,4.2,47.4,0.27,14.2,0.0
2020-11-10,5.1,58.4,0.27,14.4,0.0
2020-11-11,5.2,67.4,0.27,14.2,0.0
2020-11-12,5.9,66.5,0.27,14.2,0.0
2020-11-13,6.8,75.0,0.36,22.0,0.0
2020-11-14,8.5,75.0,0.37,21.7,0.0
2020-11-15,8.8,77.3,0.34,19.7,0.0
2020-11-16,8.4,82.1,0.33,18.6,0.0
2020-11-17,13.0,78.0,0.38,22.7,0.0
2020-11-18,16.2,84.8,0.28,15.0,3.0
2020-11-19,16.5,79.2,0.31,17.9,23.0
2020-11-20,5.2,74.8,0.49,35.7,0.0
2020-11-21,6.5,68.3,0.42,27.5,0.0
2020-11-22,7.1,78.2,0.36,20.8,4.0
2020-11-23,1.8,66.0,0.31,17.1,0.0
2020-11-24,2.2,67.5,0.25,13.1,0.0
2020-11-25,2.2,71.2,0.23,11.9,0.0
2020-11-26,3.2,74.4,0.23,11.7,0.0
2020-11-27,3.9,66.8,0.22,11.3,0.0
2020-11-28,0.0,56.0,0.21,10.8,0.0
2020-11-29,0.4,64.5,0.21,10.5,0.0
2020-11-30,-1.1,64.8,0.21,10.3,0.0
2020-12-01,-1.5,63.8,0.2,10.0,0.0
2020-12-02,1.1,61.8,0.2,10.0,0.0
2020-12-03,-0.4,57.5,0.2,10.0,0.0
2020-12-04,-2.8,63.4,0.2,10.0,0.0
2020-12-05,-1.6,75.0,0.2,10.0,0.0
2020-12-06,0.7,76.5,0.2,10.0,0.0
2020-12-07,1.3,69.3,0.2,10.0,1.0
2020-12-08,-2.3,58.8,0.2,9.8,0.0
2020-12-09,-2.1,65.8,0.19,9.5,0.0
2020-12-10,3.0,68.5,0.19,9.5,0.0
2020-12-11,2.9,77.3,0.19,9.5,0.0
2020-12-12,2.0,57.8,0.19,9.5,0.0
2020-12-13,-2.3,77.8,0.19,9.5,6.0
2020-12-14,-8.0,50.1,0.2,9.9,0.0
2020-12-15,-9.9,46.7,0.19,9.4,0.0
2020-12-16,-10.8,54.5,0.29,17.2,0.0
2020-12-17,-10.1,62.4,0.38,23.5,0.0
2020-12-18,-3.6,70.4,0.3,16.3,0.0
2020-12-19,-7.9,56.3,0.25,13.2,0.0
2020-12-20,-7.6,63.4,0.24,12.2,0.0
2020-12-21,-5.4,71.5,0.25,12.6,0.0
2020-12-22,-2.9,81.5,0.24,12.1,0.0
2020-12-23,0.3,82.0,0.25,12.8,0.0
2020-12-24,2.6,66.3,0.25,12.7,0.0
2020-12-25,-1.7,58.0,0.25,12.8,0.0
2020-12-26,-0.6,77.3,0.25,12.7,0.0
2020-12-27,1.2,80.6,0.25,12.6,0.0
2020-12-28,3.4,70.5,0.25,12.6,0.0
2020-12-29,-0.3,82.6,0.25,12.9,1.0
2020-12-30,-8.8,53.1,0.25,12.7,0.0
2020-12-31,-9.9,58.5,0.23,11.7,0.0
2021-01-01,-6.1,74.5,0.24,12.2,0.0
2021-01-02,-5.9,59.2,0.24,12.2,0.0
2021-01-03,-6.5,55.5,0.23,11.8,0.0
2021-01-04,-5.3,59.1,0.23,11.8,0.0
2021-01-05,-3.9,51.5,0.24,12.1,0.0
2021-01-06,-8.5,58.7,0.23,11.6,0.0
2021-01-07,-13.0,41.3,0.22,11.2,0.0
2021-01-08,-14.6,45.7,0.21,10.8,0.0
2021-01-09,-13.4,51.8,0.22,11.3,0.0
2021-01-10,-10.8,58.4,0.22,11.3,0.0
2021-01-11,-9.7,71.4,0.23,11.5,0.0
2021-01-12,-5.7,74.0,0.22,11.3,0.0
2021-01-13,1.3,76.8,0.23,11.7,0.0
2021-01-14,0.6,64.6,0.23,11.6,0.0
2021-01-15,3.2,70.0,0.22,11.3,0.0
2021-01-16,-2.7,62.0,0.23,12.0,0.0
2021-01-17,-6.1,51.0,0.23,11.7,0.0
2021-01-18,-3.6,73.5,0.23,11.9,1.0
2021-01-19,-9.1,57.9,0.22,11.1,0.0
2021-01-20,-5.3,65.9,0.22,11.2,0.0
2021-01-21,1.2,76.1,0.23,11.5,5.0
2021-01-22,4.6,95.2,0.28,14.8,0.0
2021-01-23,6.1,76.8,0.26,13.6,0.0
2021-01-24,4.4,73.0,0.23,11.7,0.0
2021-01-25,3.9,73.0,0.25,12.8,0.0
2021-01-26,3.8,86.4,0.28,14.7,2.0
2021-01-27,1.7,62.8,0.3,16.5,0.0
2021-01-28,-2.7,59.7,0.27,14.0,1.0
2021-01-29,-7.9,36.2,0.21,10.7,0.0
2021-01-30,-3.2,62.5,0.22,11.1,0.0
2021-01-31,0.5,63.5,0.22,11.1,0.0
2021-02-01,5.0,80.7,0.24,12.1,7.0
2021-02-02,-3.7,41.8,0.3,16.8,0.0
2021-02-03,-4.3,54.3,0.3,16.4,0.0
2021-02-04,-3.2,54.3,0.3,16.1,1.0
2021-02-05,-1.3,63.5,0.28,15.1,0.0
2021-02-06,3.3,74.3,0.25,12.7,0.0
2021-02-07,5.1,65.4,0.25,13.0,0.0
2021-02-08,-2.4,43.3,0.25,12.8,0.0
2021-02-09,-2.5,48.3,0.25,12.6,0.0
2021-02-10,-0.6,70.3,0.25,12.6,0.0
2021-02-11,2.9,72.3,0.25,12.6,0.0
2021-02-12,3.8,63.0,0.23,11.3,0.0
2021-02-13,4.0,57.8,0.19,9.3,0.0
2021-02-14,6.9,65.1,0.18,9.0,0.0
2021-06-22,21.5,73.3,0.32,17.5,56.0
2021-06-23,19.7,79.5,0.49,37.6,0.0
2021-06-24,22.1,74.3,0.33,18.5,0.0
2021-06-25,23.8,71.7,0.3,16.6,0.0
2021-06-26,20.9,86.4,0.42,28.8,12.0
2021-06-27,23.6,71.9,0.3,16.6,0.0
2021-06-28,23.4,71.1,0.34,19.7,0.0
2021-06-29,23.4,76.8,0.34,19.9,33.0
2021-06-30,23.1,84.6,0.4,25.1,4.0
2021-07-01,25.3,74.7,0.32,18.2,0.0
2021-07-02,25.0,70.5,0.32,17.8,0.0
2021-07-03,22.4,76.8,0.4,25.7,32.0
2021-07-04,23.2,83.6,0.64,61.8,16.0
2021-07-05,23.2,81.0,0.56,45.5,1.0
2021-07-06,24.2,83.1,0.48,33.7,0.0
2021-07-07,24.5,88.0,1.21,220.6,37.0
2021-07-08,25.5,81.8,2.58,767.3,64.0
2021-07-09,25.0,83.2,1.8,386.0,34.0
2021-07-10,25.1,83.2,1.12,184.4,33.0
2021-07-11,23.6,88.7,1.43,280.3,40.0
2021-07-12,25.8,81.7,1.5,291.8,0.0
2021-07-13,27.9,78.4,0.95,139.4,0.0
2021-07-14,28.6,74.3,0.72,77.0,0.0
2021-07-15,25.9,83.6,0.77,96.8,45.0
2021-07-16,25.8,81.2,0.85,111.7,4.0
2021-07-17,26.0,76.5,0.73,79.7,0.0
2021-07-18,26.7,73.6,0.61,53.0,1.0
2021-07-19,26.1,78.7,0.5,36.2,0.0
2021-07-20,27.0,78.7,0.49,36.0,0.0
2021-07-21,28.1,71.0,0.45,30.7,0.0
2021-07-22,28.1,69.0,0.38,23.5,0.0
2021-07-23,28.1,71.6,0.39,24.0,0.0
2021-07-24,28.1,70.5,0.38,23.1,0.0
2021-07-25,28.0,70.1,0.33,18.5,0.0
2021-07-26,28.2,66.8,0.3,16.4,0.0
2021-07-27,28.7,67.4,0.31,16.8,0.0
2021-07-28,29.1,64.8,0.28,14.6,0.0
2021-07-29,28.0,73.8,0.3,16.2,0.0
2021-07-30,28.2,76.6,0.3,16.2,0.0
2021-07-31,28.9,75.3,0.32,17.9,7.0
2021-08-01,26.6,85.0,0.32,18.3,61.0
2021-08-02,25.5,89.6,0.74,85.7,12.0
2021-08-03,26.6,85.0,0.65,61.3,2.0
2021-08-04,27.9,77.8,0.54,42.2,1.0
2021-08-05,28.7,74.7,0.41,25.9,0.0
2021-08-06,27.0,81.3,0.37,22.0,7.0
2021-08-07,26.0,81.6,0.42,27.1,1.0
2021-08-08,25.7,82.8,0.32,17.8,0.0
2021-08-09,26.0,71.0,0.43,28.0,0.0
2021-08-10,24.8,75.0,0.38,23.4,1.0
2021-08-11,25.8,77.8,0.39,24.5,0.0
2021-08-12,25.8,75.7,0.33,18.5,0.0
2021-08-13,25.0,77.9,0.31,17.0,0.0
2021-08-14,24.5,71.9,0.36,21.9,0.0
2021-08-15,23.9,74.6,0.35,20.2,0.0
2021-08-16,24.3,71.6,0.24,12.3,0.0
2021-08-17,23.5,68.3,0.23,11.6,0.0
2021-08-18,24.0,69.5,0.33,18.6,0.0
2021-08-19,24.3,64.2,0.31,17.6,0.0
2021-08-20,25.3,67.2,0.29,15.7,0.0
2021-08-21,24.0,81.2,0.31,18.0,20.0
2021-08-22,23.6,84.5,0.43,28.4,2.0
2021-08-23,21.5,91.5,0.53,48.5,29.0
2021-08-24,23.8,87.3,1.33,245.1,24.0
2021-08-25,22.4,91.9,1.39,273.8,31.0
2021-08-26,23.9,87.1,1.59,318.4,0.0
2021-08-27,21.2,94.1,0.99,156.9,18.0
2021-08-28,21.5,86.4,0.81,100.5,0.0
2021-08-29,21.3,84.5,0.87,123.0,21.0
2021-08-30,21.3,88.9,0.9,129.0,0.0
2021-08-31,21.4,88.9,0.78,91.7,9.0
2021-09-01,20.8,89.8,2.2,618.1,92.0
2021-09-02,21.9,78.8,1.63,328.3,0.0
2021-09-03,22.3,73.9,1.01,159.3,0.0
2021-09-04,21.4,68.5,0.77,89.8,0.0
2021-09-05,21.5,68.0,0.66,63.9,0.0
2021-09-06,21.0,72.2,0.59,50.6,7.0
2021-09-07,20.0,92.2,0.89,131.4,22.0
2021-09-08,21.0,88.7,0.93,139.3,2.0
2021-09-09,21.3,84.4,0.83,105.6,0.0
2021-09-10,22.5,81.3,0.66,63.9,0.0
2021-09-11,23.0,80.1,0.64,59.7,0.0
2021-09-12,22.6,81.2,0.55,44.2,0.0
2021-09-13,23.2,70.3,0.53,40.6,0.0
2021-09-14,20.7,69.5,0.51,38.8,0.0
2021-09-15,21.0,66.8,0.46,32.0,0.0
2021-09-16,20.4,71.7,0.44,30.1,0.0
2021-09-17,18.7,85.3,0.56,47.8,35.0
2021-09-18,19.7,82.1,0.45,30.9,0.0
2021-09-19,21.1,75.0,0.41,26.7,0.0
2021-09-20,21.9,70.3,0.4,24.8,0.0
2021-09-21,22.1,82.0,0.53,44.4,26.0
2021-09-22,20.5,79.2,0.66,65.3,14.0
2021-09-23,19.4,75.5,0.66,63.6,0.0
2021-09-24,19.3,78.0,0.58,48.7,0.0
2021-09-25,19.1,82.3,0.53,40.7,0.0
2021-09-26,20.3,74.1,0.52,39.6,0.0
2021-09-27,19.8,76.6,0.51,38.5,0.0
2021-09-28,21.0,76.5,0.51,38.2,1.0
2021-09-29,20.3,94.8,0.52,40.7,23.0
2021-09-30,20.7,83.5,0.49,35.5,0.0
2021-10-01,20.3,81.4,0.41,25.8,0.0
2021-10-02,19.0,81.7,0.46,31.6,7.0
2021-10-03,19.9,78.2,0.44,29.3,0.0
2021-10-04,20.7,82.9,0.4,25.8,0.0
2021-10-05,22.5,77.5,0.39,24.6,0.0
2021-10-06,20.6,82.8,0.38,23.4,1.0
2021-10-07,18.9,89.9,0.38,22.8,1.0
2021-10-08,19.1,92.5,0.37,22.2,1.0
2021-10-09,21.5,83.5,0.36,21.6,0.0
2021-10-10,21.6,83.0,0.45,30.6,6.0
2021-10-11,15.7,84.0,0.42,27.2,10.0
2021-10-12,16.4,77.7,0.33,18.5,0.0
2021-10-13,18.0,77.3,0.37,21.9,0.0
2021-10-14,17.4,81.0,0.36,21.4,0.0
2021-10-15,17.1,89.6,0.35,21.0,4.0
2021-10-16,12.5,61.9,0.45,30.9,9.0
2021-10-17,4.2,59.5,0.42,27.6,0.0
2021-10-18,6.9,74.5,0.39,24.3,0.0
2021-10-19,9.5,80.5,0.4,25.4,0.0
2021-10-20,7.2,78.8,0.39,24.8,0.0
2021-10-21,7.3,82.5,0.37,22.1,0.0
2021-10-22,8.0,81.9,0.36,21.2,0.0
2021-10-23,8.8,77.1,0.36,21.1,0.0
2021-10-24,7.9,78.9,0.35,20.6,0.0
2021-10-25,8.1,80.5,0.28,14.8,0.0
2021-11-02,9.2,81.5,0.28,14.8,0.0
2021-11-03,9.7,77.0,0.3,16.7,0.0
2021-11-04,9.8,80.5,0.33,18.6,0.0
2021-11-05,9.7,82.9,0.32,18.2,0.0
2021-11-06,10.3,75.4,0.28,15.1,0.0
2021-11-07,12.4,70.3,0.28,14.7,0.0
2021-11-08,10.6,77.5,0.3,16.5,19.0
2021-11-09,5.1,87.3,0.38,22.9,7.0
2021-11-10,3.9,81.5,0.36,21.6,1.0
2021-11-11,4.8,70.6,0.35,20.6,0.0
2021-11-12,4.1,60.7,0.34,19.9,0.0
2021-11-13,4.6,78.3,0.34,19.5,0.0
2021-11-14,8.3,77.1,0.26,13.5,0.0
2021-11-15,6.7,76.9,0.25,12.6,0.0
2021-11-16,5.6,74.5,0.32,18.2,0.0
2021-11-17,4.9,71.9,0.33,18.5,0.0
2021-11-18,9.3,72.4,0.32,18.4,0.0
2021-11-19,11.8,82.5,0.3,16.9,0.0
2021-11-20,9.3,84.3,0.33,18.8,0.0
2021-11-21,8.8,80.3,0.24,12.2,0.0
2021-11-22,4.6,58.0,0.22,11.1,2.0
2021-11-23,-0.1,64.2,0.31,17.6,0.0
2021-11-24,1.5,70.6,0.32,18.2,0.0
2021-11-25,5.0,71.3,0.31,17.4,0.0
2021-11-26,1.8,63.6,0.31,17.3,0.0
2021-11-27,0.5,72.6,0.31,17.0,0.0
2021-11-28,1.7,69.1,0.23,11.5,0.0
2021-11-29,3.1,74.4,0.21,10.7,0.0
2021-11-30,4.1,83.5,0.34,19.9,18.0
2021-12-01,-0.5,45.9,0.4,25.2,0.0
2021-12-02,-0.5,63.0,0.39,24.3,1.0
2021-12-03,2.6,60.8,0.38,23.8,2.0
2021-12-04,-0.4,64.9,0.35,20.3,0.0
2021-12-05,-0.1,79.6,0.27,13.9,0.0
2021-12-06,1.6,76.7,0.25,13.0,0.0
2021-12-07,3.0,78.4,0.36,21.1,0.0
2021-12-08,2.1,83.8,0.25,12.9,0.0
2021-12-09,3.0,82.7,0.22,11.2,0.0
2021-12-10,4.7,92.0,0.22,11.1,0.0
2021-12-11,6.3,83.8,0.22,11.1,0.0
2021-12-12,2.6,63.3,0.23,11.4,0.0
2021-12-13,-3.9,51.5,0.23,11.4,0.0
2021-12-14,0.7,67.0,0.3,16.9,1.0
2021-12-15,4.8,91.9,0.31,17.3,2.0
2021-12-16,4.0,92.8,0.25,13.1,0.0
2021-12-17,-2.8,45.7,0.31,17.3,0.0
2021-12-18,-5.9,53.5,0.32,17.6,0.0
2021-12-19,-1.4,66.7,0.23,11.5,0.0
2021-12-20,3.0,78.0,0.22,10.8,0.0
2021-12-21,4.8,82.2,0.31,17.1,0.0
2021-12-22,-0.6,72.3,0.34,20.1,0.0
2021-12-23,-0.9,72.3,0.31,17.1,0.0
2021-12-24,0.1,76.7,0.27,14.4,0.0
2021-12-25,-8.5,41.2,0.26,13.8,0.0
2021-12-26,-11.1,40.0,0.2,10.1,0.0
2021-12-27,-8.6,62.7,0.19,9.5,0.0
2021-12-28,-4.1,83.8,0.23,11.6,0.0
2021-12-29,-0.2,76.5,0.23,11.8,0.0
2021-12-30,-3.0,53.7,0.21,10.3,0.0
2021-12-31,-6.2,37.3,0.27,14.7,0.0
