obsymd,rwl,iqty,tdqty,edqty,spdqty,otltdqty,itqty,rf
2013-04-18,128.09,102.9,110.1,110.1,0.0,0.0,0.0,0.0
2013-04-19,128.07,96.1,110.6,110.6,0.0,0.0,0.0,0.0
2013-04-20,128.03,80.7,109.6,109.6,0.0,0.0,0.0,10.1
2013-04-21,128.02,103.1,110.3,110.3,0.0,0.0,0.0,0.0
2013-04-22,128.0,95.9,110.3,110.3,0.0,0.0,0.0,0.0
2013-04-23,127.97,87.6,109.2,109.2,0.0,0.0,0.0,7.3
2013-04-24,127.96,102.4,109.6,109.6,0.0,0.0,0.0,2.3
2013-04-25,127.95,102.0,109.2,109.2,0.0,0.0,0.0,7.0
2013-04-26,127.97,124.2,109.8,109.8,0.0,0.0,0.0,2.6
2013-04-27,127.97,110.4,110.4,110.4,0.0,0.0,0.0,0.0
2013-04-28,128.01,138.9,110.1,110.1,0.0,0.0,0.0,0.0
2013-04-29,128.02,117.0,109.8,109.8,0.0,0.0,0.0,6.4
2013-04-30,128.03,117.5,110.3,110.3,0.0,0.0,0.0,0.1
2013-05-01,128.02,132.5,139.7,139.7,0.0,0.0,0.0,0.4
2013-05-02,127.95,89.7,140.1,140.1,0.0,0.0,0.0,2.3
2013-05-03,127.89,96.7,139.8,139.8,0.0,0.0,0.0,1.2
2013-05-04,127.84,103.7,139.6,139.6,0.0,0.0,0.0,0.0
2013-05-05,127.73,61.5,140.1,140.1,0.0,0.0,0.0,0.0
2013-05-06,127.64,76.4,140.4,140.4,0.0,0.0,0.0,0.0
2013-05-07,127.54,68.9,139.8,139.8,0.0,0.0,0.0,0.0
2013-05-08,127.42,54.8,139.5,139.5,0.0,0.0,0.0,0.0
2013-05-09,127.28,66.8,165.2,165.2,0.0,0.0,0.0,0.6
2013-05-10,127.15,74.2,165.0,165.0,0.0,0.0,0.0,16.4
2013-05-11,127.02,74.8,165.2,165.2,0.0,0.0,0.0,0.0
2013-05-12,126.89,75.3,165.2,165.2,0.0,0.0,0.0,0.0
2013-05-13,126.75,68.6,164.9,164.9,0.0,0.0,0.0,0.0
2013-05-14,126.59,54.7,164.1,164.1,0.0,0.0,0.0,0.0
2013-05-15,126.43,56.7,165.3,165.3,0.0,0.0,0.0,0.0
2013-05-16,126.27,57.2,165.1,165.1,0.0,0.0,0.0,0.0
2013-05-17,126.05,18.0,165.2,165.2,0.0,0.0,0.0,0.0
2013-05-18,125.91,71.6,164.5,164.5,0.0,0.0,0.0,2.3
2013-05-19,125.72,39.9,165.1,165.1,0.0,0.0,0.0,29.4
2013-05-20,125.62,99.2,164.6,164.6,0.0,0.0,0.0,0.0
2013-05-21,125.5,86.7,165.2,165.2,0.0,0.0,0.0,0.0
2013-05-22,125.41,106.5,164.9,164.9,0.0,0.0,0.0,0.0
2013-05-23,125.3,74.0,145.1,145.1,0.0,0.0,0.0,0.1
2013-05-24,125.2,80.4,144.8,144.8,0.0,0.0,0.0,0.0
2013-05-25,125.06,55.2,145.1,145.1,0.0,0.0,0.0,0.1
2013-05-26,124.92,55.7,145.1,145.1,0.0,0.0,0.0,0.4
2013-05-27,124.81,74.9,144.9,144.9,0.0,0.0,0.0,24.4
2013-05-28,124.84,164.5,145.4,145.4,0.0,0.0,0.0,16.9
2013-05-29,125.02,259.5,144.7,144.7,0.0,0.0,0.0,0.6
2013-05-30,125.14,214.2,137.3,137.3,0.0,0.0,0.0,0.0
2013-05-31,125.18,170.6,144.9,144.9,0.0,0.0,0.0,0.0
2013-06-01,125.11,124.6,169.6,169.6,0.0,0.0,0.0,0.0
2013-06-02,125.02,113.4,171.1,171.1,0.0,0.0,0.0,0.0
2013-06-03,124.91,99.6,169.8,169.8,0.0,0.0,0.0,0.0
2013-06-04,124.76,74.2,169.6,169.6,0.0,0.0,0.0,0.0
2013-06-05,124.6,68.1,169.3,169.3,0.0,0.0,0.0,0.3
2013-06-06,124.4,44.2,169.9,169.9,0.0,0.0,0.0,0.9
2013-06-07,124.23,63.2,169.5,169.5,0.0,0.0,0.0,0.2
2013-06-08,124.01,33.1,169.7,169.7,0.0,0.0,0.0,0.0
2013-06-09,123.84,65.3,170.2,170.2,0.0,0.0,0.0,0.0
2013-06-10,123.61,28.9,169.8,169.8,0.0,0.0,0.0,0.0
2013-06-11,123.41,48.0,169.7,169.7,0.0,0.0,0.0,0.7
2013-06-12,123.15,12.5,169.4,169.4,0.0,0.0,0.0,3.0
2013-06-13,122.98,68.5,170.3,170.3,0.0,0.0,0.0,0.5
2013-06-14,122.74,27.2,170.0,170.0,0.0,0.0,0.0,0.8
2013-06-15,122.54,51.7,169.8,169.8,0.0,0.0,0.0,0.0
2013-06-16,122.28,17.8,170.1,170.1,0.0,0.0,0.0,0.0
2013-06-17,122.08,54.9,171.1,171.1,0.0,0.0,0.0,0.0
2013-06-18,122.11,176.2,158.8,158.8,0.0,0.0,0.0,67.3
2013-06-19,122.76,561.7,180.6,180.6,0.0,0.0,0.0,9.6
2013-06-20,123.11,378.5,169.8,169.8,0.0,0.0,0.0,0.2
2013-06-21,123.2,224.5,170.4,170.4,0.0,0.0,0.0,5.0
2013-06-22,123.18,157.6,169.6,169.6,0.0,0.0,0.0,0.7
2013-06-23,123.13,139.8,169.8,169.8,0.0,0.0,0.0,1.8
2013-06-24,123.01,97.6,169.5,169.5,0.0,0.0,0.0,5.8
2013-06-25,122.89,98.6,170.2,170.2,0.0,0.0,0.0,5.8
2013-06-26,122.76,92.6,169.9,169.9,0.0,0.0,0.0,4.0
2013-06-27,122.64,98.7,169.7,169.7,0.0,0.0,0.0,9.9
2013-06-28,122.59,140.5,170.0,170.0,0.0,0.0,0.0,2.6
2013-06-29,122.54,140.2,169.7,169.7,0.0,0.0,0.0,0.2
2013-06-30,122.45,117.4,170.3,170.3,0.0,0.0,0.0,1.1
2013-07-01,122.28,101.1,200.5,200.5,0.0,0.0,0.0,0.1
2013-07-02,122.13,112.4,199.7,199.7,0.0,0.0,0.0,16.0
2013-07-03,122.05,100.8,147.2,147.2,0.0,0.0,0.0,2.5
2013-07-04,122.07,126.4,114.8,114.8,0.0,0.0,0.0,5.1
2013-07-05,122.23,207.9,115.0,115.0,0.0,0.0,0.0,20.0
2013-07-06,122.49,267.2,115.1,115.1,0.0,0.0,0.0,0.1
2013-07-07,122.63,197.4,114.9,114.9,0.0,0.0,0.0,2.5
2013-07-08,122.7,156.2,114.9,114.9,0.0,0.0,0.0,5.9
2013-07-09,122.74,139.1,115.4,115.4,0.0,0.0,0.0,0.8
2013-07-10,122.78,138.4,114.7,114.7,0.0,0.0,0.0,3.5
2013-07-11,122.8,126.6,114.7,114.7,0.0,0.0,0.0,4.0
2013-07-12,122.86,151.1,115.4,115.4,0.0,0.0,0.0,4.5
2013-07-13,122.99,192.4,114.9,114.9,0.0,0.0,0.0,33.6
2013-07-14,124.36,952.6,114.7,114.7,0.0,0.0,0.0,63.0
2013-07-15,129.97,4296.1,386.2,386.2,0.0,0.0,0.0,97.0
2013-07-16,134.42,4379.9,722.1,722.1,0.0,0.0,0.0,0.1
2013-07-17,134.94,1191.1,734.8,734.8,0.0,0.0,0.0,20.9
2013-07-18,135.16,931.0,736.2,736.2,0.0,0.0,0.0,11.0
2013-07-19,135.1,681.4,734.6,734.6,0.0,0.0,0.0,1.0
2013-07-20,134.84,508.6,738.3,738.3,0.0,0.0,0.0,1.2
2013-07-21,134.38,333.5,736.4,736.4,0.0,0.0,0.0,1.5
2013-07-22,135.56,1785.4,742.7,742.7,0.0,0.0,0.0,79.5
2013-07-23,137.08,2120.6,733.3,733.3,0.0,0.0,0.0,24.0
2013-07-24,137.96,1562.4,736.5,736.5,0.0,0.0,0.0,10.3
2013-07-25,138.36,1106.9,725.9,725.9,0.0,0.0,0.0,0.0
2013-07-26,138.26,628.3,723.8,723.8,0.0,0.0,0.0,0.0
2013-07-27,137.91,393.6,726.4,726.4,0.0,0.0,0.0,0.1
2013-07-28,137.42,267.6,729.0,729.0,0.0,0.0,0.0,1.6
2013-07-29,136.85,208.3,738.5,738.5,0.0,0.0,0.0,2.1
2013-07-30,136.21,152.4,739.4,739.4,0.0,0.0,0.0,0.8
2013-07-31,135.78,349.5,739.0,739.0,0.0,0.0,0.0,33.8
2013-08-01,135.73,416.4,461.4,461.4,0.0,0.0,0.0,0.0
2013-08-02,136.06,477.9,179.7,179.7,0.0,0.0,0.0,10.9
2013-08-03,136.23,334.9,180.4,180.4,0.0,0.0,0.0,2.1
2013-08-04,136.31,252.8,179.9,179.9,0.0,0.0,0.0,2.6
2013-08-05,136.36,225.5,179.9,179.9,0.0,0.0,0.0,9.5
2013-08-06,136.48,289.3,179.5,179.5,0.0,0.0,0.0,1.2
2013-08-07,136.52,217.0,180.3,180.3,0.0,0.0,0.0,0.0
2013-08-08,136.55,182.6,155.1,155.1,0.0,0.0,0.0,0.1
2013-08-09,136.59,156.7,120.0,120.0,0.0,0.0,0.0,3.0
2013-08-10,136.69,212.1,120.1,120.1,0.0,0.0,0.0,9.2
2013-08-11,136.78,202.6,119.6,119.6,0.0,0.0,0.0,0.0
2013-08-12,136.78,145.8,145.8,145.8,0.0,0.0,0.0,0.0
2013-08-13,136.79,128.4,119.2,119.2,0.0,0.0,0.0,0.0
2013-08-14,136.77,101.5,119.9,119.9,0.0,0.0,0.0,0.0
2013-08-15,136.74,91.7,119.4,119.4,0.0,0.0,0.0,0.0
2013-08-16,136.69,73.9,120.0,120.0,0.0,0.0,0.0,0.0
2013-08-17,136.65,83.1,119.9,119.9,0.0,0.0,0.0,0.0
2013-08-18,136.58,56.5,120.8,120.8,0.0,0.0,0.0,0.2
2013-08-19,136.46,59.5,169.5,169.5,0.0,0.0,0.0,0.2
2013-08-20,136.41,74.0,119.8,119.8,0.0,0.0,0.0,0.0
2013-08-21,136.3,45.2,145.7,145.7,0.0,0.0,0.0,0.0
2013-08-22,136.27,91.9,119.3,119.3,0.0,0.0,0.0,12.8
2013-08-23,136.45,284.3,119.9,119.9,0.0,0.0,0.0,37.1
2013-08-24,136.53,193.3,120.0,120.0,0.0,0.0,0.0,0.0
2013-08-25,136.56,147.4,119.9,119.9,0.0,0.0,0.0,0.0
2013-08-26,136.52,83.2,119.9,119.9,0.0,0.0,0.0,0.0
2013-08-27,136.48,83.5,120.1,120.1,0.0,0.0,0.0,0.0
2013-08-28,136.41,56.1,120.2,120.2,0.0,0.0,0.0,0.0
2013-08-29,136.46,165.7,119.9,119.9,0.0,0.0,0.0,25.3
2013-08-30,136.53,134.6,70.5,70.5,0.0,0.0,0.0,0.0
2013-08-31,136.53,111.6,111.6,111.6,0.0,0.0,0.0,0.3
2013-09-01,136.5,81.4,108.9,108.9,0.0,0.0,0.0,0.1
2013-09-02,136.47,71.8,99.3,99.3,0.0,0.0,0.0,0.0
2013-09-03,136.43,63.2,99.8,99.8,0.0,0.0,0.0,0.0
2013-09-04,136.38,54.0,99.7,99.7,0.0,0.0,0.0,0.0
2013-09-05,136.33,53.9,99.6,99.6,0.0,0.0,0.0,0.0
2013-09-06,136.27,44.9,99.6,99.6,0.0,0.0,0.0,2.3
2013-09-07,136.21,45.4,100.1,100.1,0.0,0.0,0.0,0.4
2013-09-08,136.15,45.6,100.2,100.2,0.0,0.0,0.0,0.0
2013-09-09,136.09,44.8,99.3,99.3,0.0,0.0,0.0,0.0
2013-09-10,136.0,18.1,99.7,99.7,0.0,0.0,0.0,3.4
2013-09-11,136.0,100.3,100.3,100.3,0.0,0.0,0.0,14.5
2013-09-12,135.97,73.0,100.2,100.2,0.0,0.0,0.0,1.9
2013-09-13,135.93,63.9,100.1,100.1,0.0,0.0,0.0,10.8
2013-09-14,136.15,299.5,100.0,100.0,0.0,0.0,0.0,41.3
2013-09-15,136.59,502.1,100.0,100.0,0.0,0.0,0.0,0.0
2013-09-16,136.76,256.3,99.8,99.8,0.0,0.0,0.0,0.0
2013-09-17,136.86,192.5,100.1,100.1,0.0,0.0,0.0,0.0
2013-09-18,136.87,109.3,100.1,100.1,0.0,0.0,0.0,0.0
2013-09-19,136.88,108.9,99.7,99.7,0.0,0.0,0.0,0.0
2013-09-20,136.87,90.7,100.0,100.0,0.0,0.0,0.0,0.0
2013-09-21,136.84,72.2,99.9,99.9,0.0,0.0,0.0,0.0
2013-09-22,136.84,99.9,99.9,99.9,0.0,0.0,0.0,1.6
2013-09-23,136.77,34.7,99.3,99.3,0.0,0.0,0.0,0.0
2013-09-24,136.74,72.3,100.0,100.0,0.0,0.0,0.0,4.4
2013-09-25,136.69,54.2,100.2,100.2,0.0,0.0,0.0,2.0
2013-09-26,136.65,63.3,100.1,100.1,0.0,0.0,0.0,0.2
2013-09-27,136.6,53.8,99.8,99.8,0.0,0.0,0.0,0.0
2013-09-28,136.55,54.0,100.0,100.0,0.0,0.0,0.0,0.5
2013-09-29,136.57,118.4,100.0,100.0,0.0,0.0,0.0,44.7
2013-09-30,136.69,210.5,100.1,100.1,0.0,0.0,0.0,9.1
2013-10-01,136.84,238.5,100.1,100.1,0.0,0.0,0.0,0.0
2013-10-02,136.94,192.8,100.3,100.3,0.0,0.0,0.0,0.0
2013-10-03,136.97,128.0,100.2,100.2,0.0,0.0,0.0,0.0
2013-10-04,136.96,90.8,100.0,100.0,0.0,0.0,0.0,0.0
2013-10-05,136.96,99.8,99.8,99.8,0.0,0.0,0.0,0.0
2013-10-06,136.93,72.1,99.8,99.8,0.0,0.0,0.0,0.4
2013-10-07,136.88,66.0,112.2,112.2,0.0,0.0,0.0,0.2
2013-10-08,136.87,97.3,106.6,106.6,0.0,0.0,0.0,18.6
2013-10-09,136.86,90.5,99.7,99.7,0.0,0.0,0.0,0.3
2013-10-10,136.92,155.2,99.7,99.7,0.0,0.0,0.0,0.0
2013-10-11,136.95,127.8,100.0,100.0,0.0,0.0,0.0,2.7
2013-10-12,136.93,81.5,100.0,100.0,0.0,0.0,0.0,0.0
2013-10-13,136.92,90.9,100.2,100.2,0.0,0.0,0.0,0.0
2013-10-14,136.89,72.2,100.0,100.0,0.0,0.0,0.0,0.0
2013-10-15,136.85,63.1,100.1,100.1,0.0,0.0,0.0,1.8
2013-10-16,136.8,53.8,99.9,99.9,0.0,0.0,0.0,0.0
2013-10-17,136.76,62.9,99.8,99.8,0.0,0.0,0.0,0.0
2013-10-18,136.7,44.5,99.8,99.8,0.0,0.0,0.0,0.0
2013-10-19,136.66,63.0,99.8,99.8,0.0,0.0,0.0,0.0
2013-10-20,136.61,54.4,100.4,100.4,0.0,0.0,0.0,0.0
2013-10-21,136.55,45.2,100.3,100.3,0.0,0.0,0.0,0.0
2013-10-22,136.48,35.9,100.1,100.1,0.0,0.0,0.0,0.0
2013-10-23,136.41,36.0,100.0,100.0,0.0,0.0,0.0,0.0
2013-10-24,136.34,35.8,99.8,99.8,0.0,0.0,0.0,0.0
2013-10-25,136.27,36.2,100.0,100.0,0.0,0.0,0.0,0.0
2013-10-26,136.2,36.2,99.9,99.9,0.0,0.0,0.0,0.0
2013-10-27,136.13,36.4,100.0,100.0,0.0,0.0,0.0,0.0
2013-10-28,136.05,27.5,100.1,100.1,0.0,0.0,0.0,0.0
2013-10-29,135.98,36.4,99.9,99.9,0.0,0.0,0.0,0.0
2013-10-30,135.9,27.5,99.9,99.9,0.0,0.0,0.0,0.0
2013-10-31,135.82,27.8,100.0,100.0,0.0,0.0,0.0,0.0
2013-11-01,135.81,69.9,78.9,78.9,0.0,0.0,0.0,0.0
2013-11-02,135.71,35.0,80.0,80.0,0.0,0.0,0.0,2.7
2013-11-03,135.64,17.0,79.9,79.9,0.0,0.0,0.0,0.1
2013-11-04,135.6,43.9,79.8,79.8,0.0,0.0,0.0,1.6
2013-11-05,135.54,26.5,80.3,80.3,0.0,0.0,0.0,0.0
2013-11-06,135.47,17.7,80.3,80.3,0.0,0.0,0.0,0.3
2013-11-07,135.41,26.2,79.8,79.8,0.0,0.0,0.0,1.1
2013-11-08,135.37,44.5,80.2,80.2,0.0,0.0,0.0,0.0
2013-11-09,135.29,8.8,80.1,80.1,0.0,0.0,0.0,5.7
2013-11-10,135.25,44.2,79.9,79.9,0.0,0.0,0.0,2.2
2013-11-11,135.19,26.7,80.0,80.0,0.0,0.0,0.0,0.0
2013-11-12,135.12,18.3,80.4,80.4,0.0,0.0,0.0,0.0
2013-11-13,135.06,27.0,80.1,80.1,0.0,0.0,0.0,0.0
2013-11-14,135.0,26.9,80.0,80.0,0.0,0.0,0.0,0.0
2013-11-15,134.93,17.9,79.8,79.8,0.0,0.0,0.0,0.0
2013-11-16,134.81,13.7,119.5,119.5,0.0,0.0,0.0,0.0
2013-11-17,134.69,15.2,120.7,120.7,0.0,0.0,0.0,1.4
2013-11-18,134.54,9.5,140.9,140.9,0.0,0.0,0.0,0.0
2013-11-19,134.47,18.1,79.3,79.3,0.0,0.0,0.0,0.0
2013-11-20,134.41,27.7,80.1,80.1,0.0,0.0,0.0,0.0
2013-11-21,134.33,10.5,80.2,80.2,0.0,0.0,0.0,0.0
2013-11-22,134.26,19.4,80.2,80.2,0.0,0.0,0.0,0.0
2013-11-23,134.15,24.7,120.1,120.1,0.0,0.0,0.0,0.0
2013-11-24,134.05,33.6,120.1,120.1,0.0,0.0,0.0,8.3
2013-11-25,133.94,15.0,109.9,109.9,0.0,0.0,0.0,17.4
2013-11-26,133.91,54.3,80.1,80.1,0.0,0.0,0.0,0.1
2013-11-27,133.87,45.7,80.1,80.1,0.0,0.0,0.0,3.1
2013-11-28,133.84,54.2,80.0,80.0,0.0,0.0,0.0,1.2
2013-11-29,133.78,28.5,80.0,80.0,0.0,0.0,0.0,0.1
2013-11-30,133.69,41.9,119.0,119.0,0.0,0.0,0.0,0.9
2013-12-01,133.6,26.9,103.8,103.8,0.0,0.0,0.0,0.3
2013-12-02,133.53,33.3,93.0,93.0,0.0,0.0,0.0,0.1
2013-12-03,133.47,21.8,72.9,72.9,0.0,0.0,0.0,0.1
2013-12-04,133.42,30.5,73.0,73.0,0.0,0.0,0.0,0.1
2013-12-05,133.37,30.6,73.1,73.1,0.0,0.0,0.0,0.1
2013-12-06,133.34,33.0,58.4,58.4,0.0,0.0,0.0,0.0
2013-12-07,133.31,34.5,59.9,59.9,0.0,0.0,0.0,0.0
2013-12-08,133.27,26.2,60.0,60.0,0.0,0.0,0.0,0.0
2013-12-09,133.25,43.1,60.1,60.1,0.0,0.0,0.0,13.7
2013-12-10,133.24,51.4,59.9,59.9,0.0,0.0,0.0,0.0
2013-12-11,133.22,43.1,60.0,60.0,0.0,0.0,0.0,0.0
2013-12-12,133.22,60.0,60.0,60.0,0.0,0.0,0.0,5.9
2013-12-13,133.23,68.5,60.1,60.1,0.0,0.0,0.0,0.1
2013-12-14,133.22,51.8,60.3,60.3,0.0,0.0,0.0,0.1
2013-12-15,133.17,17.7,60.0,60.0,0.0,0.0,0.0,0.0
2013-12-16,133.07,14.8,99.1,99.1,0.0,0.0,0.0,0.0
2013-12-17,133.06,51.7,60.1,60.1,0.0,0.0,0.0,0.1
2013-12-18,133.03,34.8,60.0,60.0,0.0,0.0,0.0,0.1
2013-12-19,132.98,22.1,64.1,64.1,0.0,0.0,0.0,0.1
2013-12-20,132.96,43.5,60.3,60.3,0.0,0.0,0.0,0.1
2013-12-21,132.94,43.2,60.0,60.0,0.0,0.0,0.0,0.1
2013-12-22,132.87,19.6,78.2,78.2,0.0,0.0,0.0,0.0
2013-12-23,132.8,19.2,77.8,77.8,0.0,0.0,0.0,0.0
2013-12-24,132.76,44.8,78.2,78.2,0.0,0.0,0.0,0.0
2013-12-25,132.69,19.9,78.3,78.3,0.0,0.0,0.0,0.0
2013-12-26,132.61,11.6,78.3,78.3,0.0,0.0,0.0,0.2
2013-12-27,132.54,20.0,78.1,78.1,0.0,0.0,0.0,0.0
2013-12-28,132.49,46.7,88.2,88.2,0.0,0.0,0.0,0.0
2013-12-29,132.39,6.2,89.0,89.0,0.0,0.0,0.0,0.0
2013-12-30,132.29,0.0,67.8,67.8,0.0,0.0,0.0,0.0
2013-12-31,132.24,46.9,88.1,88.1,0.0,0.0,0.0,0.0
2014-01-01,132.15,29.4,103.4,103.4,0.0,0.0,0.0,0.0
2014-01-02,132.0,0.0,103.3,103.3,0.0,0.0,0.0,0.0
2014-01-03,131.91,29.5,103.1,103.1,0.0,0.0,0.0,0.0
2014-01-04,131.81,21.5,103.0,103.0,0.0,0.0,0.0,0.1
2014-01-05,131.7,13.7,103.0,103.0,0.0,0.0,0.0,0.0
2014-01-06,131.6,21.6,102.6,102.6,0.0,0.0,0.0,0.0
2014-01-07,131.49,14.6,103.4,103.4,0.0,0.0,0.0,0.0
2014-01-08,131.37,6.9,103.5,103.5,0.0,0.0,0.0,0.0
2014-01-09,131.28,30.9,103.1,103.1,0.0,0.0,0.0,0.0
2014-01-10,131.15,0.0,103.1,103.1,0.0,0.0,0.0,0.0
2014-01-11,131.04,14.9,102.6,102.6,0.0,0.0,0.0,0.0
2014-01-12,130.92,6.4,101.8,101.8,0.0,0.0,0.0,0.0
2014-01-13,130.81,16.7,103.8,103.8,0.0,0.0,0.0,0.0
2014-01-14,130.69,7.9,102.6,102.6,0.0,0.0,0.0,0.0
2014-01-15,130.57,8.7,103.0,103.0,0.0,0.0,0.0,0.0
2014-01-16,130.46,16.8,103.0,103.0,0.0,0.0,0.0,0.0
2014-01-17,130.34,9.5,103.2,103.2,0.0,0.0,0.0,0.0
2014-01-18,130.23,17.3,102.9,102.9,0.0,0.0,0.0,0.0
2014-01-19,130.09,9.5,102.4,102.4,0.0,0.0,0.0,0.0
2014-01-20,129.98,17.9,102.8,102.8,0.0,0.0,0.0,2.5
2014-01-21,129.86,11.0,103.3,103.3,0.0,0.0,0.0,0.3
2014-01-22,129.74,11.2,103.2,103.2,0.0,0.0,0.0,0.0
2014-01-23,129.61,3.7,102.9,102.9,0.0,0.0,0.0,0.0
2014-01-24,129.49,12.3,103.5,103.5,0.0,0.0,0.0,0.0
2014-01-25,129.37,11.9,102.7,102.7,0.0,0.0,0.0,5.9
2014-01-26,129.26,20.5,103.4,103.4,0.0,0.0,0.0,0.1
2014-01-27,129.11,0.0,102.9,102.9,0.0,0.0,0.0,0.0
2014-01-28,129.01,13.0,102.7,102.7,0.0,0.0,0.0,0.0
2014-01-29,128.81,0.0,122.1,122.1,0.0,0.0,0.0,0.0
2014-01-30,128.7,21.2,102.5,102.5,0.0,0.0,0.0,2.3
2014-01-31,128.69,77.1,84.5,84.5,0.0,0.0,0.0,0.0
2014-02-01,128.6,3.5,69.8,69.8,0.0,0.0,0.0,14.8
2014-02-02,128.55,13.0,49.7,49.7,0.0,0.0,0.0,0.9
2014-02-03,128.52,58.3,80.3,80.3,0.0,0.0,0.0,0.0
2014-02-04,128.51,62.9,70.3,70.3,0.0,0.0,0.0,0.0
2014-02-05,128.5,52.7,60.0,60.0,0.0,0.0,0.0,0.0
2014-02-06,128.47,38.3,60.3,60.3,0.0,0.0,0.0,0.1
2014-02-07,128.45,45.5,60.1,60.1,0.0,0.0,0.0,1.6
2014-02-08,128.43,45.4,60.0,60.0,0.0,0.0,0.0,1.9
2014-02-09,128.44,67.2,59.9,59.9,0.0,0.0,0.0,2.9
2014-02-10,128.36,1.5,59.9,59.9,0.0,0.0,0.0,0.4
2014-02-11,128.34,45.7,60.3,60.3,0.0,0.0,0.0,0.0
2014-02-12,128.28,16.5,60.2,60.2,0.0,0.0,0.0,0.0
2014-02-13,128.25,38.2,60.0,60.0,0.0,0.0,0.0,0.2
2014-02-14,128.19,16.8,60.3,60.3,0.0,0.0,0.0,0.1
2014-02-15,128.14,24.1,60.3,60.3,0.0,0.0,0.0,0.0
2014-02-16,128.08,16.6,59.9,59.9,0.0,0.0,0.0,0.0
2014-02-17,128.02,16.7,60.0,60.0,0.0,0.0,0.0,0.1
2014-02-18,127.98,30.9,59.7,59.7,0.0,0.0,0.0,0.4
2014-02-19,127.92,16.9,60.0,60.0,0.0,0.0,0.0,0.0
2014-02-20,127.87,24.1,60.0,60.0,0.0,0.0,0.0,0.0
2014-02-21,127.81,17.4,60.3,60.3,0.0,0.0,0.0,0.0
2014-02-22,127.78,38.8,60.3,60.3,0.0,0.0,0.0,0.0
2014-02-23,127.74,31.3,59.9,59.9,0.0,0.0,0.0,0.0
2014-02-24,127.68,17.4,60.2,60.2,0.0,0.0,0.0,0.0
2014-02-25,127.59,0.0,60.3,60.3,0.0,0.0,0.0,0.0
2014-02-26,127.53,17.8,60.3,60.3,0.0,0.0,0.0,0.0
2014-02-27,127.46,10.6,60.1,60.1,0.0,0.0,0.0,0.0
2014-02-28,127.41,24.7,60.0,60.0,0.0,0.0,0.0,0.0
2014-03-01,127.34,10.8,60.0,60.0,0.0,0.0,0.0,0.2
2014-03-02,127.34,60.1,60.1,60.1,0.0,0.0,0.0,0.1
2014-03-03,127.27,10.8,59.9,59.9,0.0,0.0,0.0,0.0
2014-03-04,127.24,39.1,60.1,60.1,0.0,0.0,0.0,0.0
2014-03-05,127.19,25.2,60.2,60.2,0.0,0.0,0.0,0.5
2014-03-06,127.14,25.1,60.0,60.0,0.0,0.0,0.0,0.0
2014-03-07,127.09,25.2,60.0,60.0,0.0,0.0,0.0,0.0
2014-03-08,127.03,18.5,60.1,60.1,0.0,0.0,0.0,0.0
2014-03-09,127.0,39.3,60.1,60.1,0.0,0.0,0.0,1.0
2014-03-10,126.94,18.6,60.1,60.1,0.0,0.0,0.0,0.0
2014-03-11,126.88,18.7,60.2,60.2,0.0,0.0,0.0,0.1
2014-03-12,126.84,32.5,60.1,60.1,0.0,0.0,0.0,11.0
2014-03-13,126.81,39.4,60.1,60.1,0.0,0.0,0.0,3.4
2014-03-14,126.78,39.4,60.0,60.0,0.0,0.0,0.0,0.0
2014-03-15,126.76,46.4,60.1,60.1,0.0,0.0,0.0,0.0
2014-03-16,126.73,39.3,59.9,59.9,0.0,0.0,0.0,0.0
2014-03-17,126.67,19.4,60.5,60.5,0.0,0.0,0.0,0.3
2014-03-18,126.64,40.1,60.6,60.6,0.0,0.0,0.0,1.4
2014-03-19,126.65,67.1,60.3,60.3,0.0,0.0,0.0,1.4
2014-03-20,126.75,128.4,59.9,59.9,0.0,0.0,0.0,8.1
2014-03-21,126.82,108.2,60.1,60.1,0.0,0.0,0.0,0.2
2014-03-22,126.87,94.4,60.0,60.0,0.0,0.0,0.0,0.0
2014-03-23,126.91,87.7,60.1,60.1,0.0,0.0,0.0,0.0
2014-03-24,126.93,73.8,59.9,59.9,0.0,0.0,0.0,0.0
2014-03-25,126.93,60.1,60.1,60.1,0.0,0.0,0.0,0.2
2014-03-26,126.97,87.9,60.3,60.3,0.0,0.0,0.0,0.5
2014-03-27,127.03,101.5,60.0,60.0,0.0,0.0,0.0,0.0
2014-03-28,127.09,101.6,59.9,59.9,0.0,0.0,0.0,0.0
2014-03-29,127.16,108.8,60.1,60.1,0.0,0.0,0.0,3.5
2014-03-30,127.23,108.7,59.8,59.8,0.0,0.0,0.0,3.4
2014-03-31,127.31,116.0,60.0,60.0,0.0,0.0,0.0,0.0
2014-04-01,127.29,81.1,95.1,95.1,0.0,0.0,0.0,0.0
2014-04-02,127.28,88.0,95.0,95.0,0.0,0.0,0.0,0.0
2014-04-03,127.24,67.4,95.4,95.4,0.0,0.0,0.0,12.9
2014-04-04,127.12,81.4,165.1,165.1,0.0,0.0,0.0,2.1
2014-04-05,127.01,58.6,135.0,135.0,0.0,0.0,0.0,1.6
2014-04-06,126.9,58.7,134.7,134.7,0.0,0.0,0.0,0.7
2014-04-07,126.79,89.8,165.5,165.5,0.0,0.0,0.0,0.0
2014-04-08,126.65,54.1,150.0,150.0,0.0,0.0,0.0,0.0
2014-04-09,126.53,69.0,150.8,150.8,0.0,0.0,0.0,0.0
